REGION;CITY;addr:street;addr:housenumber;SEX;count;;;
Челябинская;Челябинск;улица Елькина;88;женский;3;;;
Челябинская;Челябинск;улица Елькина;88А;мужской;2;;;
Челябинская;Челябинск;улица Елькина;88Б;женский;1;;;
Челябинская;Челябинск;улица Елькина;88В;мужской;1;;;
Челябинская;Челябинск;улица Елькина;90;женский;2;;;
Челябинская;Челябинск;улица Елькина;90А;мужской;1;;;
Челябинская;Челябинск;улица Елькина;90Б;мужской;1;;;
Челябинская;Челябинск;улица Елькина;90В;мужской;1;;;
Челябинская;Челябинск;улица Елькина;91;женский;3;;;
Челябинская;Челябинск;улица Елькина;92;мужской;2;;;
Челябинская;Челябинск;улица Елькина;92А;женский;3;;;
Челябинская;Челябинск;улица Елькина;92Б;мужской;2;;;
Челябинская;Челябинск;улица Елькина;92В;женский;1;;;
Челябинская;Челябинск;улица Елькина;94;мужской;1;;;
Челябинская;Челябинск;улица Елькина;94Б;женский;1;;;
Челябинская;Челябинск;улица Елькина;96;женский;2;;;
Челябинская;Челябинск;улица Елькина;96А;мужской;1;;;
Челябинская;Челябинск;улица Елькина;98;женский;1;;;
Челябинская;Челябинск;Еманжелинская;10;мужской;2;;;
Челябинская;Челябинск;Еманжелинская;12;женский;1;;;
Челябинская;Челябинск;Еманжелинская;29;мужской;2;;;
Челябинская;Челябинск;Еманжелинская;3;женский;1;;;
Челябинская;Челябинск;Еманжелинская;5;женский;2;;;
Челябинская;Челябинск;Еманжелинская;6;мужской;2;;;
Челябинская;Челябинск;Еманжелинская;7;женский;2;;;
Челябинская;Челябинск;Еманжелинская;8;мужской;3;;;
Челябинская;Челябинск;Енисейская;50В;женский;2;;;
Челябинская;Челябинск;Енисейская;6;женский;1;;;
Челябинская;Челябинск;Енисейская;73;мужской;1;;;
Челябинская;Челябинск;Енисейская;76;женский;1;;;
