REGION;CITY;addr:street;addr:housenumber;SEX;count;;
Челябинская;Челябинск;Октябрьская;40;женский;1;;
Челябинская;Челябинск;Октябрьская;40;мужской;1;;
Челябинская;Челябинск;Октябрьская;42;мужской;1;;
Челябинская;Челябинск;Октябрьская;43;женский;2;;
Челябинская;Челябинск;Октябрьская;44;женский;1;;
Челябинская;Челябинск;Октябрьская;46;женский;2;;
Челябинская;Челябинск;Октябрьская;46;мужской;1;;
Челябинская;Челябинск;Октябрьская;47;мужской;2;;
Челябинская;Челябинск;Октябрьская;48;женский;2;;
Челябинская;Челябинск;Октябрьская;48;мужской;3;;
Челябинская;Челябинск;Октябрьская;49;мужской;1;;
Челябинская;Челябинск;Октябрьская;5;женский;442;;
Челябинская;Челябинск;Октябрьская;5;мужской;344;;
Челябинская;Челябинск;Октябрьская;50;женский;3;;
Челябинская;Челябинск;Октябрьская;50;мужской;2;;
Челябинская;Челябинск;Октябрьская;51;женский;1;;
Челябинская;Челябинск;Октябрьская;51;мужской;1;;
Челябинская;Челябинск;Октябрьская;53;женский;2;;
Челябинская;Челябинск;Октябрьская;53;мужской;2;;
Челябинская;Челябинск;Октябрьская;54;мужской;1;;
Челябинская;Челябинск;Октябрьская;55;женский;2;;
Челябинская;Челябинск;Октябрьская;55;мужской;6;;
Челябинская;Челябинск;Октябрьская;59;женский;3;;
Челябинская;Челябинск;Октябрьская;59;мужской;2;;
Челябинская;Челябинск;Октябрьская;5А;женский;2;;
Челябинская;Челябинск;Октябрьская;5А;мужской;3;;
Челябинская;Челябинск;Октябрьская;6;мужской;2;;
Челябинская;Челябинск;Октябрьская;61;женский;2;;
Челябинская;Челябинск;Октябрьская;61;мужской;3;;
